,Unnamed: 0,category_id,views,likes,dislikes,comment_total
827,827,24,402819,4174,407,462
828,828,1,1318301,14943,1079,1724
829,829,10,643106,52876,365,6094
830,830,22,203117,10897,460,2545
831,831,25,649911,25885,908,3164
832,832,24,351832,11518,288,1193
833,833,24,1101135,4655,201,558
834,834,26,34240,1898,25,166
835,835,23,4175780,361052,6677,23243
836,836,1,63612,5203,250,2322
837,837,23,569448,12799,2209,1899
838,838,1,48720,713,9,67
839,839,23,2554293,164754,1597,18934
840,840,23,1968311,86214,910,21538
841,841,22,292896,12609,207,1940
842,842,28,104520,2039,23,260
843,843,24,37261,803,61,238
844,844,25,83906,422,189,1149
845,845,10,2373665,277868,1006,24267
846,846,22,3150095,131981,1512,9159
847,847,22,668186,21171,1443,2311
848,848,24,225785,6143,127,537
849,849,24,2856877,62776,1268,1500
850,850,24,382515,1132,659,1094
851,851,25,47906,358,58,438
852,852,28,174974,4721,100,542
853,853,28,2497096,72029,621,5921
854,854,22,135116,12924,125,809
855,855,10,385798,20113,476,1232
856,856,10,195492,4244,182,289
857,857,22,362611,7037,1853,1573
858,858,10,36900,2091,74,452
859,859,10,126103,15926,53,809
860,860,28,722624,35824,730,4923
861,861,10,1560465,74611,1997,3552
862,862,10,46311,288,8,22
863,863,1,1570276,48988,338,2222
864,864,10,31651,1532,24,126
865,865,26,852121,65212,911,6799
866,866,26,717404,23900,442,3329
867,867,28,2237810,23184,4577,6973
868,868,10,13501685,1013883,11581,157635
869,869,10,1733474,108832,1883,10698
870,870,23,1275738,37495,503,3601
871,871,22,885969,9772,849,730
872,872,26,674348,26026,547,2342
873,873,22,207054,19325,176,1870
874,874,26,871707,59110,427,4096
875,875,22,558989,56452,203,4159
876,876,26,394417,15786,590,2065
877,877,26,251942,14093,215,1817
878,878,24,332898,16175,614,1378
879,879,10,95229,3135,108,318
880,880,24,175751,1877,42,140
881,881,17,286065,8837,406,315
882,882,26,1380990,79919,966,12703
883,883,2,32853,734,7,78
884,884,10,174170,11310,54,498
885,885,22,432275,32794,160,4534
886,886,22,1880966,37115,1235,4211
887,887,1,1088163,12106,868,1789
888,888,1,139123,617,7,37
889,889,26,104556,4391,110,597
890,890,28,138958,1227,15,107
891,891,2,168664,474,8,51
892,892,27,164771,6633,853,1041
893,893,10,4272775,259507,4137,19035
894,894,10,216512,12440,142,574
895,895,24,397771,1332,1630,1099
896,896,24,2142941,75361,1696,8481
897,897,22,3395,180,0,7
898,898,25,59450,398,63,158
899,899,23,1213663,49377,937,3003
900,900,10,106825,4806,106,785
901,901,10,107323,4761,35,560
902,902,24,408785,7205,244,526
903,903,23,285667,9023,184,888
904,904,26,130634,8583,40,646
905,905,28,19707391,381919,69465,0
906,906,22,735378,9978,179,709
907,907,10,153943,2616,114,518
908,908,26,648076,28204,626,3133
909,909,10,157761,7910,280,863
910,910,10,51836,271,5,32
911,911,24,36948,63,2,0
912,912,15,2333102,46801,954,5702
913,913,25,16376,26,131,93
914,914,24,6109026,369963,23207,38850
915,915,24,436715,8099,447,1094
916,916,28,4633101,35111,7231,12823
917,917,22,220338,3158,108,336
918,918,10,83980,2119,351,620
919,919,24,36595,208,34,117
920,920,26,58686,3683,45,387
921,921,24,251788,3553,64,346
922,922,17,184224,6830,243,451
923,923,24,110540,726,38,49
924,924,24,310826,21111,155,1693
925,925,10,34972,2008,19,83
926,926,27,89617,5362,76,668
927,927,23,731197,3447,835,1199
928,928,24,454794,10554,644,1001
929,929,22,145407,2615,355,1251
930,930,22,8347038,687381,54352,130106
931,931,23,3037052,157883,1779,9107
932,932,10,72981,10156,32,890
933,933,10,256804,7823,141,366
934,934,26,32639,1471,23,216
935,935,10,52752,2410,37,201
936,936,10,213404,833,68,53
937,937,26,1513874,92549,2175,14951
938,938,28,868741,35004,945,3755
939,939,10,116960,17372,78,2583
940,940,10,118637,2486,60,136
941,941,24,67327,1513,6,112
942,942,24,2259149,38699,1573,4566
943,943,10,266816,10184,189,828
944,944,24,662501,44331,685,6640
945,945,10,3501124,123557,9636,8211
946,946,1,2156550,47051,849,3314
947,947,19,251472,9892,145,2160
948,948,24,158271,320,63,139
949,949,17,207227,2918,84,344
950,950,23,207999,16425,273,2529
951,951,10,3331,373,3,55
952,952,28,943474,25418,1031,4786
953,953,26,323710,18879,303,1618
954,954,10,314127,15315,178,1029
955,955,26,804842,39315,352,3744
956,956,10,86098,6848,30,275
957,957,23,1261482,47349,798,3205
958,958,28,4484393,98828,11533,20901
959,959,26,69148,3526,16,229
960,960,22,3122153,218697,1141,17755
961,961,24,549702,21980,505,1567
962,962,1,1771274,109494,3629,20727
963,963,26,56164,8211,55,1421
964,964,10,182568,1032,13,119
965,965,23,1434594,46448,1080,2004
966,966,28,1232902,44449,1357,4118
967,967,10,298514,12411,436,1001
968,968,1,1644821,37539,1218,4278
969,969,10,171358,5130,376,561
970,970,10,14598,1432,6,140
971,971,10,291410,6117,832,600
972,972,2,168645,205,56,3
973,973,10,533397,43681,569,3593
974,974,10,87279,3197,49,179
975,975,28,1521364,6246,1804,2885
976,976,24,123053,2293,55,110
977,977,22,252615,22516,48,1643
978,978,22,25211,22,1,0
979,979,10,1726470,60575,875,4609
980,980,2,125255,1247,100,68
981,981,17,13686054,432783,9367,21853
982,982,10,15598,141,0,29
983,983,26,711888,30520,903,2137
984,984,10,927856,79631,505,3930
985,985,24,2141691,74997,1641,5891
986,986,28,77053,2007,50,236
987,987,1,3447192,12246,535,1743
988,988,24,382354,27393,395,1988
989,989,22,88447,1774,67,176
990,990,1,1640353,38242,1160,6931
991,991,1,2227312,85408,2060,4287
992,992,24,345495,10170,230,872
993,993,27,3411,61,0,11
994,994,27,1016805,25299,998,2705
995,995,10,428075,28530,189,2291
996,996,25,238220,504,807,658
997,997,28,217735,13284,218,2483
998,998,23,102334,3245,471,407
999,999,22,100731,5210,71,302
1000,1000,24,703133,28349,659,3316
1001,1001,24,436907,7696,346,629
1002,1002,24,50478,1149,260,533
1003,1003,24,3316413,179081,3978,30850
1004,1004,22,4443002,151423,9287,31293
1005,1005,25,56551,1073,354,761
1006,1006,17,1304884,7306,1249,5175
1007,1007,28,973059,78245,1831,12621
1008,1008,1,417741,7268,655,940
1009,1009,22,1431367,41867,1817,3875
1010,1010,22,6987691,279751,271351,85949
1011,1011,24,8795,202,60,69
1012,1012,28,786180,19278,1208,3328
1013,1013,26,547337,31942,655,3183
1014,1014,23,1213185,16818,5553,2636
1015,1015,10,15906520,415114,29669,31425
1016,1016,22,2278284,138872,7077,11177
1017,1017,24,1826347,82533,1336,12968
1018,1018,24,396308,15974,594,2890
1019,1019,17,86898,764,74,170
1020,1020,1,16506,448,30,53
1021,1021,24,5551,103,114,53
1022,1022,24,1266616,11561,1233,1073
1023,1023,25,488750,5814,209,1224
1024,1024,1,818526,3466,443,0
1025,1025,24,970111,39892,1088,3914
1026,1026,23,2583811,119607,3847,4893
1027,1027,26,596689,24701,357,4613
1028,1028,24,4008289,68589,7090,18636
1029,1029,1,152090,1429,37,84
1030,1030,10,1131278,51617,847,2744
1031,1031,25,1096173,2829,1124,2891
1032,1032,23,422209,6278,868,1229
1033,1033,23,279650,11294,195,1225
1034,1034,24,88402,616,242,397
1035,1035,28,21973,42,90,65
1036,1036,26,2119463,111703,1617,7842
1037,1037,24,516614,4888,558,428
1038,1038,10,854361,60258,471,6764
1039,1039,22,273138,13902,653,1632
1040,1040,23,890996,7244,2783,1583
1041,1041,26,56967,2541,47,196
1042,1042,28,1805157,28561,4766,4995
1043,1043,1,104488,6778,501,3069
1044,1044,24,408663,12463,388,1423
1045,1045,25,879197,34415,1185,3837
1046,1046,1,1514361,16325,1138,1964
1047,1047,26,178179,10352,184,1331
1048,1048,17,357897,11347,311,3867
1049,1049,28,307285,2597,113,157
1050,1050,24,1455471,5633,252,695
1051,1051,26,104945,4279,212,760
1052,1052,23,4485662,377360,7406,18987
1053,1053,25,189062,723,120,69
1054,1054,24,299462,6992,166,489
1055,1055,24,70889,253,1,15
1056,1056,10,46266,1900,31,133
1057,1057,10,45303,2415,98,530
1058,1058,23,748105,15750,2544,2154
1059,1059,22,312833,13234,214,1643
1060,1060,25,26002,503,72,175
1061,1061,28,782543,14647,1489,0
1062,1062,22,348985,25763,267,2387
1063,1063,23,2109838,89462,972,17024
1064,1064,22,749633,22525,1666,2550
1065,1065,10,161495,18227,73,907
1066,1066,10,3111683,303621,1257,25994
1067,1067,23,2699490,170737,1658,15830
1068,1068,22,157482,14411,138,840
1069,1069,28,251950,5933,131,495
1070,1070,22,3556295,142856,1698,7679
1071,1071,10,243329,4835,216,281
1072,1072,24,417647,1229,674,982
1073,1073,10,516012,23754,610,1191
1074,1074,22,390932,7406,1882,1059
1075,1075,24,3297192,71169,1412,1681
1076,1076,28,2686196,75577,658,4981
1077,1077,10,1848866,83261,2229,3681
1078,1078,1,1867067,54231,389,1996
1079,1079,24,44921,880,72,263
1080,1080,26,753615,24686,454,3424
1081,1081,26,974932,70591,1035,7140
1082,1082,26,740222,27889,603,2140
1083,1083,26,934171,62221,447,3356
1084,1084,28,2307502,23662,4652,7508
1085,1085,10,2082064,117087,2093,11438
1086,1086,28,794778,38086,804,4038
1087,1087,24,6104,74,0,5
1088,1088,26,269710,14871,223,1352
1089,1089,24,63122,89,2,0
1090,1090,10,15035822,1056548,12656,161642
1091,1091,26,115658,4699,120,448
1092,1092,22,626024,60539,222,3494
1093,1093,23,1356350,38938,519,3713
1094,1094,25,50473,376,59,441
1095,1095,24,362788,17129,657,1411
1096,1096,26,437070,16927,643,2226
1097,1097,25,89671,443,212,1259
1098,1098,10,49107,315,10,18
1099,1099,22,196102,4195,140,526
1100,1100,10,112509,3525,120,262
1101,1101,26,1459882,83321,1017,13144
1102,1102,10,321565,16772,185,559
1103,1103,10,200973,12480,60,463
1104,1104,22,4069,214,0,6
1105,1105,25,74158,461,98,167
1106,1106,27,186262,7257,906,959
1107,1107,22,478859,33925,180,4660
1108,1108,22,919912,10138,872,776
1109,1109,1,1112947,12288,881,1733
1110,1110,22,2059052,39610,1328,4516
1111,1111,17,306432,9181,424,332
1112,1112,10,4719714,268428,4356,19587
1113,1113,24,197295,1989,45,153
1114,1114,24,12396,39,0,5
1115,1115,10,120675,5164,114,857
1116,1116,24,2291406,78078,1776,8720
1117,1117,26,140678,9064,43,174
1118,1118,25,16752,26,131,69
1119,1119,23,1274795,50759,967,3130
1120,1120,28,153118,1344,15,118
1121,1121,24,458189,1347,1640,1129
1122,1122,25,166374,475,515,753
1123,1123,24,4471,23,0,2
1124,1124,10,158834,6712,41,580
1125,1125,2,238057,594,10,54
1126,1126,22,832765,11049,191,853
1127,1127,24,456311,8339,460,1119
1128,1128,24,437333,7274,248,524
1129,1129,1,154997,673,9,36
1130,1130,2,51737,862,10,78
1131,1131,26,690445,29547,668,2286
1132,1132,10,174807,2959,120,578
1133,1133,27,102322,5653,78,547
1134,1134,15,2425974,47999,983,5907
1135,1135,1,5619,237,1,22
1136,1136,17,192089,7006,245,456
1137,1137,26,65192,3938,52,200
1138,1138,24,276105,3623,66,354
1139,1139,24,445518,27190,262,1749
1140,1140,24,38720,218,34,131
1141,1141,28,203736,3684,52,192
1142,1142,28,4744488,35529,7328,13000
1143,1143,10,137441,18498,82,2213
1144,1144,10,107756,12140,47,807
1145,1145,10,94481,2268,378,641
1146,1146,24,6195810,372700,23509,39002
1147,1147,23,754790,3615,862,1264
1148,1148,22,146466,2621,360,1263
1149,1149,10,276034,13739,449,1039
1150,1150,23,3192269,162414,1918,9412
1151,1151,26,1555218,94238,2226,12202
1152,1152,22,8665083,700870,56487,134318
1153,1153,28,994795,38506,1095,4208
1154,1154,17,215449,2973,86,351
1155,1155,10,282005,1028,84,60
1156,1156,24,123721,766,40,55
1157,1157,10,8795,119,3,13
1158,1158,24,673243,44892,689,6739
1159,1159,10,297168,8603,166,390
1160,1160,23,214806,16803,284,2588
1161,1161,10,57920,303,5,33
1162,1162,19,264265,10187,151,1747
1163,1163,10,43650,2344,23,90
1164,1164,10,131490,2717,68,176
1165,1165,24,7195,11,0,2
1166,1166,24,70403,1536,7,120
1167,1167,26,348812,19836,311,1650
1168,1168,26,848558,40760,370,3902
1169,1169,10,3908558,130883,10147,8631
1170,1170,24,2422328,40269,1631,4766
1171,1171,24,163494,332,64,124
1172,1172,28,4801175,103058,12067,21660
1173,1173,1,2243743,47968,872,3543
1174,1174,26,36250,1566,23,182
1175,1175,10,355704,16412,198,1085
1176,1176,10,4108,421,4,45
1177,1177,28,966001,25724,1046,4802
1178,1178,23,1353041,49056,840,3295
1179,1179,10,26232,1968,14,133
1180,1180,10,184273,1043,14,107
1181,1181,26,76413,3777,19,274
1182,1182,22,284397,23482,56,1674
1183,1183,10,344944,13305,477,1083
1184,1184,24,459829,10606,649,1018
1185,1185,10,106586,3605,54,210
1186,1186,1,1887547,113729,3803,21940
1187,1187,22,3245570,223798,1184,18159
1188,1188,24,572561,22532,517,1566
1189,1189,10,108087,7804,39,285
1190,1190,28,1325192,46180,1416,4241
1191,1191,23,1476142,47281,1115,2080
1192,1192,10,324599,6496,859,635
1193,1193,10,191060,5387,408,563
1194,1194,28,1595643,6453,1859,2927
1195,1195,1,1692235,38125,1245,4421
1196,1196,10,1017138,83346,544,4069
1197,1197,24,2631028,84169,1975,6570
1198,1198,10,549720,44225,575,3578
1199,1199,10,109254,4296,75,239
1200,1200,10,2364524,350518,2301,38696
1201,1201,10,2156199,165263,2742,12872
1202,1202,24,99061,10935,66,569
1203,1203,10,20565649,1478119,46477,501435
1204,1204,24,478974,4858,1537,1555
1205,1205,22,113312,663,2059,936
1206,1206,24,391903,971,75,153
1207,1207,19,2012877,46829,1475,5161
1208,1208,24,1461691,22521,1309,1853
1209,1209,1,425398,12705,302,465
1210,1210,1,1525824,124315,445,28875
1211,1211,23,769883,20793,405,3065
1212,1212,24,56807,1037,877,510
1213,1213,24,1319154,42524,1225,4875
1214,1214,27,187003,5571,282,2332
1215,1215,24,227795,3588,724,1553
1216,1216,23,31919,3065,54,242
1217,1217,25,304781,15511,2159,2161
1218,1218,17,644242,5823,422,2986
1219,1219,24,68627,868,228,390
1220,1220,27,223455,9485,50,480
1221,1221,25,178675,627,1012,526
1222,1222,28,990106,33409,837,7726
1223,1223,10,63764,11682,89,1973
1224,1224,25,141058,2067,790,1823
1225,1225,10,312940,34381,282,2698
1226,1226,26,741687,41763,2409,9999
1227,1227,20,10869,167,2,30
1228,1228,24,105017,7451,73,644
1229,1229,24,128415,1576,63,125
1230,1230,15,104645,4101,80,279
1231,1231,24,3549055,185883,4266,32236
1232,1232,1,44193,2668,80,178
1233,1233,25,79301,306,197,112
1234,1234,24,17445,197,17,99
1235,1235,24,223592,7906,183,1349
1236,1236,17,8961,30,88,0
1237,1237,22,4763854,159547,9879,32772
1238,1238,17,1622730,8312,1457,5682
1239,1239,24,30899,1124,102,245
1240,1240,28,1093377,83465,2077,9997
1241,1241,24,1382327,12277,2365,1977
1242,1242,1,521816,8422,777,1041
1243,1243,24,25453,104,52,55
1244,1244,28,866903,20155,1336,3554
1245,1245,17,103590,876,82,197
1246,1246,22,1587575,44221,2057,4065
1247,1247,26,9155,278,22,57
1248,1248,22,7611822,288996,293883,93201
1249,1249,26,695844,36905,803,3488
1250,1250,22,344758,1593,66,254
1251,1251,24,455624,17129,678,3020
1252,1252,23,1273718,17446,5777,2742
1253,1253,28,32867,59,119,92
1254,1254,17,241868,120,33,68
1255,1255,10,44906,5138,78,464
1256,1256,25,696564,6750,298,1007
1257,1257,22,2372757,141479,7634,11593
1258,1258,10,19496639,464107,33974,34684
1259,1259,1,216743,1706,47,115
1260,1260,24,1389767,12413,1323,1144
1261,1261,23,219669,7131,103,337
1262,1262,24,1917979,85528,1401,13253
1263,1263,1,839473,3497,465,0
1264,1264,15,22413,1686,21,14
1265,1265,24,1022750,40957,1146,4086
1266,1266,24,3031,34,2,4
1267,1267,28,140681,2296,186,472
1268,1268,24,134239,846,309,569
1269,1269,23,2755100,124274,4068,5135
1270,1270,26,640425,25614,388,4776
1271,1271,17,69131,244,15,123
1272,1272,10,1456100,60356,1018,3252
1273,1273,23,471036,6911,943,1316
1274,1274,25,1137938,2928,1170,2994
1275,1275,1,115951,7163,568,3282
1276,1276,24,4167511,70131,7297,19103
1277,1277,24,2328,22,0,2
1278,1278,17,372931,11678,321,3955
1279,1279,23,1032913,8083,3008,1724
1280,1280,26,2258595,116427,1703,8218
1281,1281,23,318102,12145,220,1331
1282,1282,28,160225,2408,36,262
1283,1283,10,1002805,63946,480,7116
1284,1284,24,566996,5111,585,474
1285,1285,22,297151,14891,704,1352
1286,1286,22,240137,12298,554,2044
1287,1287,24,432877,12894,414,1461
1288,1288,28,2088810,29100,4783,5131
1289,1289,1,1614047,17164,1161,2083
1290,1290,26,186925,10704,189,1382
1291,1291,24,1671764,5823,259,734
1292,1292,26,61760,2659,51,222
1293,1293,24,95834,298,2,18
1294,1294,23,4603977,384101,7517,19305
1295,1295,25,190342,729,124,77
1296,1296,24,201056,20539,129,2309
1297,1297,26,111887,4525,220,777
1298,1298,28,3987580,26021,8719,0
1299,1299,24,340605,7360,174,506
1300,1300,22,391886,27347,281,2448
1301,1301,10,3514910,314218,1373,26807
1302,1302,23,2166127,90577,985,17373
1303,1303,22,320336,13466,221,1662
1304,1304,28,287017,6382,143,518
1305,1305,23,2759027,173077,1687,15945
1306,1306,24,72899,97,2,7
1307,1307,10,177799,18993,76,817
1308,1308,22,3758620,147601,1788,7908
1309,1309,10,601281,25610,688,1308
1310,1310,10,280951,5327,246,300
1311,1311,24,431648,1258,676,1010
1312,1312,10,47593,2493,98,546
1313,1313,28,2791685,77533,684,5246
1314,1314,22,166760,15048,144,757
1315,1315,22,775666,22997,1719,2658
1316,1316,22,409434,7606,1886,1033
1317,1317,24,3518322,74470,1478,1751
1318,1318,10,51043,2013,31,149
1319,1319,1,2019673,56452,410,2069
1320,1320,24,47803,911,75,280
1321,1321,10,2309878,121436,2210,11722
1322,1322,26,1040485,73342,1087,7302
1323,1323,26,773318,25113,460,2856
1324,1324,1,10249,261,3,27
1325,1325,28,821174,38800,831,4163
1326,1326,10,2023068,87498,2353,3852
1327,1327,26,764433,28630,611,2183
1328,1328,24,6438,76,0,13
1329,1329,26,959832,63408,462,3439
1330,1330,22,653088,61993,235,3554
1331,1331,25,50833,377,60,446
1332,1332,26,120171,4821,121,465
1333,1333,24,207643,2054,47,164
1334,1334,26,281272,15369,227,1392
1335,1335,24,382932,17756,694,1453
1336,1336,26,456727,17396,662,2273
1337,1337,25,90855,447,218,1287
1338,1338,22,209796,4398,146,567
1339,1339,10,49973,326,10,25
1340,1340,2,62054,933,10,97
1341,1341,10,200676,11690,328,461
1342,1342,10,126781,3853,136,281
1343,1343,26,1521371,85745,1045,10315
1344,1344,10,216293,13050,63,483
1345,1345,24,445225,7327,248,534
1346,1346,28,2348649,23861,4687,7608
1347,1347,25,79900,492,115,206
1348,1348,22,4363,226,0,13
1349,1349,22,2123895,40479,1362,4665
1350,1350,22,934381,10270,878,791
1351,1351,28,160545,1423,18,143
1352,1352,22,501481,34455,191,4710
1353,1353,10,370459,18297,208,604
1354,1354,27,195919,7488,930,977
1355,1355,24,12621,39,0,9
1356,1356,24,222677,4123,29,564
1357,1357,10,232176,8959,65,739
1358,1358,25,17019,26,131,78
1359,1359,1,1128296,12387,889,1786
1360,1360,17,315054,9284,432,352
1361,1361,26,144101,9213,43,185
1362,1362,24,2355458,79210,1803,8886
1363,1363,24,468130,1355,1642,1140
1364,1364,10,4990025,273916,4489,19878
1365,1365,25,166754,475,515,799
1366,1366,2,291948,687,10,71
1367,1367,24,4651,24,0,2
1368,1368,1,168793,699,9,44
1369,1369,10,130027,5383,117,917
1370,1370,26,68099,4052,53,208
1371,1371,22,923704,11708,200,936
1372,1372,26,713595,30269,689,2306
1373,1373,24,472460,8544,466,1135
1374,1374,27,2689,25,3,2
1375,1375,10,194613,3195,127,616
1376,1376,10,196113,8841,198,709
1377,1377,23,1303319,51274,983,3175
1378,1378,15,2457564,48412,1001,5911
1379,1379,24,511287,30026,324,1970
1380,1380,10,101864,2369,395,672
1381,1381,27,110725,5796,81,574
1382,1382,24,132561,802,45,64
1383,1383,24,40238,221,36,137
1384,1384,10,35945,2282,17,144
1385,1385,28,4804702,35719,7384,13127
1386,1386,10,131778,13029,65,857
1387,1387,10,153037,19121,88,2286
1388,1388,24,6232518,373824,23701,39144
1389,1389,22,146963,2626,364,1292
1390,1390,10,331980,1184,100,68
1391,1391,23,3280098,164959,2003,9557
1392,1392,28,1077745,40701,1186,4364
1393,1393,22,8808424,706104,57280,135649
1394,1394,23,795384,3717,898,1291
1395,1395,26,1574802,94941,2247,12442
1396,1396,28,206053,3715,53,194
1397,1397,10,9633,137,4,20
1398,1398,10,59537,316,5,40
1399,1399,10,50537,2624,26,100
1400,1400,1,1135047,43384,1902,10376
