group_code,owner_uin,group_name,gunm,activity,cityid,uin_privilege,label,memo,flag_ext,glogo,join_auth
683441289,2814135641,试客联盟集中营☞3,1579,10,10264,-1,管理员活跃||男生多||行业交流||959.7km,试客联盟高佣金花信850350723试客交流群31671760试客花卡群群号50621128试客交友群群号712758437试客联盟集中营☞12群837136802试客联盟集中营☞11群853634832试客集中营☞10群815083654试客集中营☞9群812353948试客集中营☞8群号811513046试客集中营☞7群号811320732试客集中营☞6群号809365592试客集中营☞5群号717125924试客集中营☞4群号777345668试客集中营☞3群号683441289试客集中营☞2群号939398183试客集中营☞1群号686124964,2162784,http://p.qlogo.cn/gh/683441289/683441289/140,7FrTh92de4hstHuiK2x68GiIbCTIJwBJtJuRPC+fUAbqHjhj0ks5K78wJWI79BB2
966766416,2991771573,虎牙奈白粉丝群3,152,10,,-1,文件多||管理员活跃||男生多||粉丝,一群780640436，二群1029075187奈白没了,2162752,http://p.qlogo.cn/gh/966766416/966766416/140,4pYG6Kv/JlIUbapEj26RVNaNQoaDfMc7WqKFP1lzYS7sTX0QJmjqHOsnLewANdDS
1059220700,715394976,黑暗之魂3 CE萌新群,215,10,,-1,文件多||管理员活跃||男生多||游戏,黑暗之魂3萌新及无害pvpce脚本分享,1075904704,http://p.qlogo.cn/gh/1059220700/1059220700/140,suhxX+r086y79YK+kbPJVrL7gBQpawsHzl9TyyAspjJqUCDmupPIVBtoq9ZCvHUi
1044047498,743814818,<山河>2k免广宣3,1862,10,,-1,文件多||管理员活跃||男生多||粉丝,,1076166720,http://p.qlogo.cn/gh/1044047498/1044047498/140,latmRkOWgh6jYh1GQvGI4NdpbpZuqoBt9v1zprqnt/FpOW/4fsMJ2hukEh6HloYk
602833841,1430022616,烫画粉丝群3,250,10,,-1,文件多||管理员活跃||女生多,衡雅烫画内部福利群关注群里活动福利多多,1076166720,http://p.qlogo.cn/gh/602833841/602833841/140,wqhDM96UnwwMb1dJrtsfsw8SPe6HzpMS641WP1vLcQScFjKAJrm0tAoXPNtv6CW0
670386922,2168409959,奥特曼格斗进化3手机,500,10,10296,-1,文件多||管理员活跃||男生多||755km,欢迎加此群谢谢，请不要发广告谢谢。邀请10人当管理员,1075904576,http://p.qlogo.cn/gh/670386922/670386922/140,BLeOwB5x+cM273QbwQ3qDhaqtHqEqXfV4rZMIEt9HKSy/oTcUhJvDRUYwWCT1cZt
693070575,3237925918,放单做单群3禁广告,159,10,,-1,管理员活跃||男生多||亲友,,1076166720,http://p.qlogo.cn/gh/693070575/693070575/140,yQLu+VUjRIhiDW3nCWm3FadrqcQ4fi53eV8uhV25Nso3ZBBmSjZ/FhaXbLDTAL8q
87830982,531307322,互赞（3）,376,10,10313,-1,文件多||相册多||管理员活跃||352.8km,此群已满，请加④群&nbsp;&nbsp;28228568诚信互赞，进群赞群主管理,1073741888,http://p.qlogo.cn/gh/87830982/87830982/140,zHgRrimKvLxl2+6/t2+zfrbm5kJbDxthjQ8Qq1zMqwQpB9wlBJU/c5QQJtQgtmCY
541992803,1755772477,麦小兜粉丝接待群〖3,296,10,10341,-1,文件多||管理员活跃||男生多||1959.4km,欢迎加入麦小兜粉丝接待群(②)铁粉可以进来。我不希望有黑粉禁止任何广告宣群遵守群规谢谢！,2425024,http://p.qlogo.cn/gh/541992803/541992803/140,zr4bgyGBFh7zalDxvSGFzuNNj2H+eYuPaU3zS+Fa5wnmW3SUCKhj7s+27EU3DtaD
681110796,634503297,天龙八部荣耀版-恶魔3,743,10,,-1,管理员活跃||男生多,,2424928,http://p.qlogo.cn/gh/681110796/681110796/140,uR41f/umizXveLnJCgr5CyRLyuM2pQyClPNSaR99bKP0jhVppBsCxA8G3uC0b6CX
148348232,81189645,豆丁当当3,225,9,,-1,文件多||管理员活跃||男生多||兴趣爱好||付费,全网唯一能下道客的软件——豆丁当当网址示例：https://max.book118.com/html/2018/1108/7104023055001156.shtmhttp://doc.mbalib.com/view/ec88773f1d4c14c988c1f0479560128a.htmlhttp://www.docin.com/p-222827689.htmlhttp://www.open-open.com/doc/view/badb4c09593e4780af5b0a8207833988http://www.dajudeng.com/d2012081002583e2d455270722182ef74f.htmlhttp://ishare.iask.sina.com.cn/f/1GYmXaWF53ca.htmlhttp://www.jztyx.com/read/488cdc87a735d670.htmlhttp://www.doc88.com/p-4963871665875.html,8454368,http://p.qlogo.cn/gh/148348232/148348232/140,ulXSTDS96GeawP35YZjdKPpRC2uqtawF4L35CdUw0qbdVshUoOalwTB7CBWav0cg
1036542356,2715661727,王者养猪流（半全养3,194,10,,-1,管理员活跃||男生多||游戏,王者荣耀开黑战术讨论群,1075904704,http://p.qlogo.cn/gh/1036542356/1036542356/140,5G0LQbfXMfvOLKfQ30QkQOtjWYJchHB60hwL7goAwQx9BD3UIE0hbBx/C7astMEI
767953340,2734291446,共抗疫情，爱国力行3,305,7,,-1,管理员活跃||女生多||学习考试,,2162752,http://p.qlogo.cn/gh/767953340/767953340/140,TuhFFP5V+QKu+2kyFNlt6ExDMwre1r+5lQqq2EqJQd07QX7aLFyyt8V1MEUfq9ed
733674780,2762149284,忍者必须死3闲聊日常,181,10,,-1,管理员活跃||男生多||游戏,忍三新群，欢迎欢迎，日常闲聊，萌新可随缘白嫖S(可能吧)(我猜的),2162784,http://p.qlogo.cn/gh/733674780/733674780/140,SaivxLnzH+triYfXRSjBAdqxHANuJc32EbJ9I84fPJ2XJhT98X62yTz1son4gD0q
674258493,2248807990,陌生造梦3交流群③,1765,10,,-1,文件多||管理员活跃||男生多||粉丝,欢迎来到陌生造梦西游交流群，群里有大佬专业教学，想学习的可以进来呦!,2425024,http://p.qlogo.cn/gh/674258493/674258493/140,sqtxsKJIO5lX3GXETwpAJd/n8hqehGws0b4EtGVXNRFawyiwW+WmUvHkDxa9ONYg
1044079702,2317404662,图吧垃圾佬交流群3,330,10,10404,-1,文件多||管理员活跃||男生多||付费||1142.7km,478、775、1150、1151、1155、1156、1366、2011、754、939、AM2、AM2+、AM3、AM3+、FM1、FM2、FM2+、AM4电脑爱好者，组装电脑、电脑配件交流群，任何与电脑有关的问题都可以在本群解决，为您提供最佳装机方案，欢迎加入!设置付费入群仅为防止广告号！,1075904576,http://p.qlogo.cn/gh/1044079702/1044079702/140,uL3V4iBdUfL5hIn49Gt+JKM9X+iSD9tO/pdlh1pFpBmiRqw9cd4MTSqud6hwHBc/
64861596,631889534,上官天秀，靓仔入厕3,273,10,,-1,管理员活跃||男生多||行业交流,,192,http://p.qlogo.cn/gh/64861596/64861596/140,PNRB6tKug4Onxf9A4J4FtsJL2x/LygzYdS7/9WMEib7xyZKrjK1rK62y/9zW3iNt
1094974688,2597614917,,154,10,,-1,男生多||游戏,,1075904576,http://p.qlogo.cn/gh/1094974688/1094974688/140,85yXWPLUoqTysbkQLJdyHRHCv/NwlUtfcZUVN15G6Mf6wjGGL/HrtPLMb1DHbPXB
711817752,736668866,红色警戒3,463,10,10167,-1,文件多||相册多||管理员活跃||872.5km,红色警戒3联机，起义时刻，各种地图，mod，群文件都有，保证能玩！【伸手党勿加！】,2158035040,http://p.qlogo.cn/gh/711817752/711817752/140,QGI7X3YXwTFxoV3JxhEemtIUk9gCb6Fo3hh3pPoHA/L2YwXp2uTwqycQCFi51FFd
178192429,315518861,诸城潍坊青岛拼车群3,948,10,10293,-1,管理员活跃||男生多||生活休闲||付费||665.3km,节能减排方便出行欢迎大家加入，…,1073807424,http://p.qlogo.cn/gh/178192429/178192429/140,bD0jborZE5pEGDW+5ByVE11YC0kLSi4y+4coFiZIq6O284lmeWu1OZ7lIuZZxpWq
805438398,3053700440,🍀拼多多捡漏3⃣群🌥,500,8,,-1,文件多||管理员活跃||女生多||生活休闲,,1075904576,http://p.qlogo.cn/gh/805438398/805438398/140,cnzWLVaeSzWpKTAJgf9GSX+AWOyQvHohD+n10MPekioc3rCjkNpZH7iw+iz7SJRV
832530783,1228228801,影之刃3官方交流群4,1136,10,,-1,文件多||相册多||管理员活跃||男生多,影之刃系列正统续作《影之刃3》，带你感受真正的“江湖重生”！欢迎新老玩家和谐友爱，共同交流~,2424928,http://p.qlogo.cn/gh/832530783/832530783/140,orFoWuzIFalhH5jc0Z4mN2cOEbeuENV0BmkeY0qjtvtc5Qjm8FQ+PCtFAmbY5cGk
797987965,1018478608,18级听力3补考,127,9,,-1,管理员活跃||女生多||学习考试,,2162880,http://p.qlogo.cn/gh/797987965/797987965/140,iOuBETUuMCml75nhZitrnw4D1aoncX4nZoIOJzHe8Oaal1x3lL1rGETjq2Q1y5os
1090607085,944418108,剑网3家园装潢设计院,202,10,,-1,文件多||管理员活跃||男生多||游戏,剑网3家园交流群,1075904704,http://p.qlogo.cn/gh/1090607085/1090607085/140,/xNtLNL79NpnHM7VKDG5bw4daaUkzkQ5EWLEDbxeum/yR30FTb2WL/Y9J5bTb6HF
47220696,694943221,漫画人交流群3,1498,10,,-1,管理员活跃||男生多||兴趣爱好,这里是漫画人官方交流群。欢迎反馈使用过程中的问题。欢迎提供意见建议及漫画相关改进。,65632,http://p.qlogo.cn/gh/47220696/47220696/140,osd7OQ5Vgwqnfv7CxlzThq19Q2J0qek35PO1GktX0tWrftO0CUloP21ZH4CLX5or
1077815593,1565221524,一只死羊被骂疯羊圈3,261,9,10402,-1,管理员活跃||男生多||粉丝||1158.8km,友好交流&nbsp;积极提问&nbsp;共建和谐考研环境,2162752,http://p.qlogo.cn/gh/1077815593/1077815593/140,xNPIHFJvMHBjzgzNVeKXLZROqC7d5vKdXG6GrwX6H14FzbQAspstG4KU+shsOM0f
697400600,190957898,NS暗黑3交流群,264,10,,-1,管理员活跃||男生多||游戏,,1075904576,http://p.qlogo.cn/gh/697400600/697400600/140,2Q+U2GWhoTaJut4AOvJzoS/qVj3I146QPUMniQFuOwRM1a+x6/x8Lzi+E7NCTjGF
677133088,1316664981,无主之地3 玩家交流群,526,10,,-1,文件多||管理员活跃||男生多||游戏,本群是borderlands全平台交流互助群欢迎萌新大佬可以在群里和大家一起交流游戏中遇到的种种问题可以组队联机聊天吹牛等等欢迎各位加入。,10567872,http://p.qlogo.cn/gh/677133088/677133088/140,exJzegIQyhLDxHLTOOuioUL5nX9JIJneFLUsiYoIRHt/fTdA+okCjNzkkJPfCVjL
691614166,75278739,四川成都相亲交友群3,204,9,10452,-1,管理员活跃||男生多||905.7km,相亲交友相亲交友80后90后00后非诚勿扰,10551360,http://p.qlogo.cn/gh/691614166/691614166/140,9QWxUhrSu3I0y3kMLZkCYsH4nvP+ALowJLb6yn57oi8RDcR8Ty++sK4YjEDbkbsW
836659523,3429656043,k爷带粉群3,327,10,,-1,文件多||管理员活跃||男生多,,2162752,http://p.qlogo.cn/gh/836659523/836659523/140,n20Tjb1/thXNAssK12JCONS8925R4jAEtBVdP5Rdby0QOJsWHV1Cl6XNZGeEC9p4
830913422,603935482,帝国时代3联机俱乐部,1146,10,10264,-1,文件多||管理员活跃||男生多||976.7km,本群经历过血雨腥风，各路英雄豪杰争夺，最后尘埃落定，成为了帝国时代界元老群，请各位好好对待这个群，当做是一个家,10813632,http://p.qlogo.cn/gh/830913422/830913422/140,ITnjeSeAhjRUY6r5639JrX3P5GnAMu11UBRy4n7efnPnm4/KY1Nu4IgPxWDJetJw
703686240,2881789316,2020山东省考交流群3,160,8,,-1,男生多||学习考试,本群为2020山东公务员考试信息交流平台。及时发布相关山东及各地市的招考、备考信息。备考资料，练习题目。咨询电话：0538-8884688,2162784,http://p.qlogo.cn/gh/703686240/703686240/140,jOwFcCIMAzQyX88Pgps6aDypTrIMas8i/k6DdibFeSmdC7K7sCYvtlgpqWFO0b+9
470879427,2809528156,忍者必须死3交流群,174,10,10304,-1,文件多||相册多||管理员活跃||283.6km,欢迎来到这个群，希望大家都喜欢玩忍者必须死不玩的也可以进来呀！大家一起聊天，一起讨论忍3。多好啊！快进来吧，里面的人都挺好的，有时群会比较冷一些，但还是很好的，快进来吧！！,10813504,http://p.qlogo.cn/gh/470879427/470879427/140,#NAME?
707283350,412136682,2020年山财大考研咨询3,465,8,,-1,管理员活跃||女生多||学习考试,,1075904704,http://p.qlogo.cn/gh/707283350/707283350/140,2vAIyU4lvS3hjFghhtil2HB0qKTk1awrHozAZucKMS5z72wkt+XXo7rT24gpvC+O
1080360081,2708574128,上官家族3,337,10,,-1,管理员活跃||男生多,,2162752,http://p.qlogo.cn/gh/1080360081/1080360081/140,289KfZvfFDT+7IHDANkl29yAq1KAp4poNALwLjDl0wWFg0tGLxkyRbVg1ZVlaexW
964826453,849710017,魔兽3画面升级mod交流,97,10,,-1,文件多||管理员活跃||男生多||游戏,在升级画面的同时，也可以交流任何游戏内容。,1075904576,http://p.qlogo.cn/gh/964826453/964826453/140,XZkAN0uIQ3anXpYpuspSWHIeqsxwDTF9F+5IB24qxbT3rZetqAgO8L3nqhxNZLx1
1034248132,1079163138,【禁宣】德云村社3,286,10,,-1,文件多||相册多||管理员活跃||女生多,,1076166720,http://p.qlogo.cn/gh/1034248132/1034248132/140,rS572qxusz5Z1IHVQWFLQ5glpfhVBjlBB31Z/Ot8FXb5wnJhVuwT5mWGZVuOsI/x
806894053,2910877557,小y粉丝群3,113,10,,-1,管理员活跃||男生多||兴趣爱好,,2162752,http://p.qlogo.cn/gh/806894053/806894053/140,xzslyUl9zHHJu8R7tmPVqqiJXmWHFzSZBtZ3HK8BbpATAVOil02S4Oc5v1vw4tCv
451524503,1323680875,广阳企业养老交流群(3),373,9,,-1,文件多||管理员活跃||女生多,新进群的成员把名片改成单位名称和社保编号，不备注的和发广告的一律移出本群6,2162880,http://p.qlogo.cn/gh/451524503/451524503/140,TaKxasypc+F7Ia5qE6mr5+bl42qKmT6Q4OQvO4mI9oePKJ6aE+DtqlLYOGUN7YtM
211804574,502747044,剑网3双线菜市场🍉,407,10,,-1,文件多||相册多||管理员活跃||男生多,,2162752,http://p.qlogo.cn/gh/211804574/211804574/140,d+Sv57JXEv3mUw7B0YVDYr4bvaxTCjGD9aQjRl9R6Lge1oxH3meR5lsTj+QgRF4r
310441061,626309755,高一（3）班家长群【,93,8,,-1,文件多||管理员活跃||同学,,1075904576,http://p.qlogo.cn/gh/310441061/310441061/140,2agT9bjVXwSTw50bY7QEMoVz6tyyDNUqyHClfyfRJuWPGJbnGPLIuljVU74cbKiN
1076889075,1658635164,xsq学习小分队3⃣️群,464,10,,-1,文件多||管理员活跃||女生多||粉丝,,2162752,http://p.qlogo.cn/gh/1076889075/1076889075/140,1vF+IGQPRgxymXmo6uwhaavOzm1Ks3oDFoSbEUW52NfEbKsUG7+xcBjmsExb/fHG
964372434,1258005522,韭菜项目交流3⃣️群,92,10,10381,-1,管理员活跃||男生多||行业交流||付费||577.8km,群内用于交流生晨纲，请勿发广告，谢谢合作,2162752,http://p.qlogo.cn/gh/964372434/964372434/140,GvfFOHBNlaoVaYUSmULXgty8fdlXJcgfyt3gN8/UAzcabSsqNt6jxzJF4q0EJT6O
789582254,35158408,sayMold慧正模具设计-3,1065,10,,-1,文件多||管理员活跃||男生多||行业交流,慧正设计（sayMold）汇集国内各区域汽车模具一线顶尖的设计师参与规划开发，致力打造国内最优秀的模具设计系统。并在标准库平台、BOM系统、自动化装配、出图等模块取得国内最优秀的成果。,2162752,http://p.qlogo.cn/gh/789582254/789582254/140,74vNZOO1rj06zrh5cdVtON6dp2SG7udhPtiwzPk6rq1HT+b9ARpQ4iEBVjkRqeFW
920230215,1318613699,NS暗黑破坏神3联机Switch,1768,10,,-1,文件多||管理员活跃||男生多||游戏,本群是NS暗黑破坏神3开黑交流群，致力于为大家方便交流创建的群，这是只属于暗黑破坏神3玩家的交流群。,10813504,http://p.qlogo.cn/gh/920230215/920230215/140,X29NE5F5DCAudwdT+6nlmYS9+n/v/lPdiBk+e3Ra+u2nEmEuZGi917/lYcnIo7Qn
879695842,2276482215,暴走漫画斗图群3,1624,10,10227,-1,管理员活跃||男生多||兴趣爱好||674.1km,喜欢斗图的就进来一起玩✨，拒绝广告！！！进了群就是一家人❤️,2424896,http://p.qlogo.cn/gh/879695842/879695842/140,sRrx3Z9taDXpV0zMHLH6XkzYa0wpNSweF7G0DkJF54P9XErSIgMmy0icDpntx7KO
1077285393,1248459604,白塔技能检测六年级3,137,9,,-1,管理员活跃||男生多||同事,,2162752,http://p.qlogo.cn/gh/1077285393/1077285393/140,eyH8AFZNl0ZhF0ee28IySIATxnqJI5UySfTzKHvGsHNgtW5byH11sm545F+/wat+
43350778,418266585,暗黑3赛季,255,10,,-1,文件多||管理员活跃||男生多||游戏,暗黑3开荒萌新群，来搞事的大佬，不搞事的老潜水。),2179392,http://p.qlogo.cn/gh/43350778/43350778/140,XmI1Xp0O4gmxX8HB29sGRj5rXRN/IvcvKZAJ0Ylg1Waj9jxCD1tLDZNvPvrgcrIo
906634111,2220144411,崩坏3萌新攻略交流群,673,10,10459,-1,管理员活跃||男生多||游戏||868.9km,崩坏3萌新交流群，欢迎热爱崩坏3的萌新和老萌新加入。禁广告，和睦相处即可。这里可以自由交流游戏内容，活动，深渊战场。攻略，抽卡出货等等。,2425024,http://p.qlogo.cn/gh/906634111/906634111/140,992p/6B4Y3JMUceR8dOOmUJvmg/Rw2U2fwBR1HVLiyYWFhoAxUKic8wwxbT/BKdJ
1102654495,904627060,剑网3纵月萌新互助,227,10,10059,-1,管理员活跃||男生多||游戏||837.4km,,1075904576,http://p.qlogo.cn/gh/1102654495/1102654495/140,b3l6m1aSnZfkXEJk+OCh27c5uE7LqitpzR+Gfm52mwD/kyS/X/3r9dlkKBNFk4Xa
1055667244,469677439,🌸守护瞳夕3️⃣,63,10,,-1,管理员活跃||男生多,,2424896,http://p.qlogo.cn/gh/1055667244/1055667244/140,7HEisJJe4NF3GeUkM7+hqAd0zwpGDRQtvcHlP4ujcbpn9pBIyQbGgUmcyd/Ml/dW
917299274,1141512057,小说番外交流群3,144,9,,-1,文件多||管理员活跃||女生多,欢迎姐妹们，来了就是好朋友,1075904576,http://p.qlogo.cn/gh/917299274/917299274/140,VUfmpOKs5bi5j9CkN5P/bpiSa4IFn0tYVolaK2oefzNpzzaHgBeOzxkpg42IVWXR
860421902,791475624,奇迹秀 3,741,8,,-1,管理员活跃||男生多||付费,奇迹秀．因设计而美丽,2162752,http://p.qlogo.cn/gh/860421902/860421902/140,+51Ao+8/hG9+O48spx3meHr8pBHCqbRPN5OxHNG0NVLAz/jhAlFjI0nOecXR3JXc
794678030,410153147,两书两课答疑专属群3,656,10,,-1,管理员活跃||女生多||行业交流,,2162752,http://p.qlogo.cn/gh/794678030/794678030/140,bUsk/EtXwXw3MqMHb6ApF+LFel9hV6ffKklWFevpC1P0ft55gzq9w3UAZ8oYGPpD
295281027,443858764,无主之地3/2/前传联机,1874,10,,-1,文件多||相册多||管理员活跃||男生多,本群是无主之地系列游戏联机交流群。,448,http://p.qlogo.cn/gh/295281027/295281027/140,/vb498UN76z15/Ht8FaqAHMWRg6JF1vJEJmeMON/tvxTPD3hVQyol8TEbLS35K3M
311407897,973244345,放开那三国3交流群,364,10,,-1,管理员活跃||男生多||游戏,巴别时代历时三年诚意续作《放开那三国3》携重磅惊喜到来。多元流派激爽狂斗，打破阵营界限，激活羁绊无需.上阵。3D拟真英飒武将，任君挑选。奇遇副本，惊喜不断，处处彩蛋，告别枯燥!手操大招，精准打断，千钧-发，反败为胜!零氪也有丝滑体验，轻松畅玩不掉队。2020年最受期待的三国手游，还不快随我一起横扫乱世!,2425056,http://p.qlogo.cn/gh/311407897/311407897/140,ZHDqaDiGUWcVNsZlRzXO1836eTRV4Ri8xMDw7gWoIrDc4sDQKsYqPQ8zzfccGqxq
557132940,1481680986,体育课堂交流3,234,8,,-1,相册多||管理员活跃||男生多||学习考试,,1075904576,http://p.qlogo.cn/gh/557132940/557132940/140,So6HKhuO2OygYUq7EpSWgx3ratyid6a5KlV6e502GJuWAc7Erll99BqoMOX6pDpc
516080027,10162110,3土锅粉丝群❶,249,10,,-1,管理员活跃||男生多||游戏,,2162912,http://p.qlogo.cn/gh/516080027/516080027/140,WrE73eRvj0BnLYEf0wLCh/DDEm65+CRQNX5I/ooTk/x4hlJn8x6bODaq22IOfXE+
575617007,1990638222,应图马插画学习交流3,920,10,,-1,文件多||管理员活跃||女生多||兴趣爱好,,69271616,http://p.qlogo.cn/gh/575617007/575617007/140,CptMw1GM8+tzsUG6T9uhVZJ4nBv1+dMhzInABuxMnkf44MbgSDj96i5l4SQjFZ86
821372962,190586351,四（3）班英语朗读群,75,10,,-1,文件多||管理员活跃||女生多||同学,,1075904576,http://p.qlogo.cn/gh/821372962/821372962/140,YgSRqpT9PZVU685GjMq/g0P0SjP8yPuczvlsVJnHd6B+GJLihUkV0hfJH1qzSHiT
1077028192,183181455,魔兽争霸3水友群,53,10,,-1,管理员活跃||男生多||游戏,,1075904576,http://p.qlogo.cn/gh/1077028192/1077028192/140,WmYNzmXYqn2mEx8tbigU9FMXxm0IjXNOcQEveB/3lBaMApO0DaB5dpNunvE7AQni
1032220820,3148374049,六（3）,58,9,,-1,管理员活跃||家校师生,,1075904704,http://p.qlogo.cn/gh/1032220820/1032220820/140,QjNEF50V8aed/83Ecs4ScTuzTb21AaWfwWo79S+it2s9hf+hD/SrU8d43dhu/t4S
684935242,2971733261,拼多多招代卖一单3到10,141,9,10401,-1,相册多||管理员活跃||男生多||1109.4km,笑容挂在脸上，心里藏着泪水，&#10;我不会说累，因为我自己面对。&#10;每个人都有不为人知的一面，&#10;不管是谎言还是善意，&#10;都希望一个人悄悄的扛起。&#10;我不富裕，但我很努力。&#10;我的手会帮忙，我的脑能思考。&#10;我无需羡慕别人，我只崇拜自己，&#10;把能忍的痛忍下，把能熬的苦咽下。&#10;我一个人，和很多人一样，&#10;不敢说累，不敢流泪，&#10;因为没有人安慰。&#10;别人的风光我看在眼里，&#10;别人的幸福我不会妒忌。&#10;因为他们也有泪水，他们也会哭泣，&#10;我只想尽自己的力量，给自己信心。&#10;你不服输，要有资本，&#10;你若想赢，别怕受罪,10813504,http://p.qlogo.cn/gh/684935242/684935242/140,lsAP3p2rLerRWgvsS4tyskva+OIU3m+rovXQy2ge7s7N12OvtvbbIdenljkBVJv0
958738534,617622418,U比生活砖石回收3①,177,9,,-1,管理员活跃||男生多,,1075904576,http://p.qlogo.cn/gh/958738534/958738534/140,ZxvXefIV89dev6Ldu+hdd5Xu7Nnx36tFI17t8MDpyLWW15RPKFIasqUQJ13WTqYk
718531025,724928375,电影—唐人街探案3🌸,181,9,,-1,管理员活跃||男生多||品牌产品,欢迎各位影视迷的加入！这里是交流聊天群，新影视资源出来会第一时间放出来，多多关注！唐人街探案3，姜子牙等等！！,10551392,http://p.qlogo.cn/gh/718531025/718531025/140,zqbztvVq6KGSv4GsseKd/01ZLAmwevK6kQD4qltAQtFCnpm+AldvXofn3KCFxyI0
